method,eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel,mat2_edges
Ours-Full,2.0,4,0.39913697406628323,0.95,0.004603516853577561,0.9697708352508303,0.23076923076923073,0.577518313102781,0.48526431793244706,80534
Ours-Full,2.0,5,0.39794371522353744,0.9333333333333333,0.00461433896011729,1.0394233963569173,0.0,0.5701658072997945,0.5089720866080802,79128
Ours-Full,2.0,6,0.38929278233878317,0.9416666666666667,0.004789162293412443,1.079992512391641,0.07692307692307691,0.6224623425537049,0.7224285887320927,76533
Ours-Full,2.0,7,0.4039787354470747,0.9583333333333334,0.004316978218050852,1.0795791951010307,0.0,0.48669567134689956,0.3531659983284993,78470
Ours-Full,2.0,8,0.4008089111545377,0.9416666666666667,0.005086391076553556,1.0961523959275226,0.0,0.61004066680472,0.7035108191121042,77323
Ours-Full,2.0,9,0.41022018839505064,0.975,0.004064959813184436,1.150663386362025,0.07692307692307691,0.4919974745745149,0.46921028357040473,73624
Ours-Full,2.5,0,0.37251135401552765,0.95,0.003197210977826889,0.8496156115209731,0.30769230769230765,0.4662972717057606,0.20991639874309176,86783
Ours-Full,2.5,1,0.39680629350083385,0.9166666666666666,0.0034615399287988907,0.9941407459983742,0.07692307692307691,0.5000058616820723,0.3241903523611545,79735
Ours-Full,2.5,2,0.38941687365448885,0.9666666666666667,0.0036732405130714954,0.9046481361110057,0.23076923076923073,0.5159375439089944,0.2767769327024307,84371
Ours-Full,2.5,3,0.3891678620180277,0.9416666666666667,0.004794895178676799,0.9101057783173725,0.0,0.5646877111067093,0.3781175764173976,83912
Ours-Full,2.5,4,0.39847662319060706,0.9583333333333334,0.004612700594467278,1.0566548816876353,0.07692307692307691,0.554232602743772,0.4890380487852751,78367
Ours-Full,2.5,5,0.3982458123384482,0.9416666666666667,0.003545954572567219,0.9889150086723046,0.07692307692307691,0.4750682838049645,0.27530571756468675,80362
Ours-Full,2.5,6,0.3732069681359913,0.95,0.0031625082693383616,0.815732987511685,0.07692307692307691,0.4860819350899104,0.24501149357850913,87347
Ours-Full,2.5,7,0.39950154244924063,0.95,0.0038670864314317233,0.9387575902742645,0.07692307692307691,0.4974804528253502,0.29284791743260474,80499
Ours-Full,2.5,8,0.38367047053010783,0.8833333333333333,0.0028813965191814284,0.822847327687995,0.07692307692307691,0.4391982949809463,0.23841129771930666,90575
Ours-Full,2.5,9,0.3782653990912903,0.8666666666666667,0.0027691664428073294,0.9181280561763899,0.30769230769230765,0.3860629758386624,0.1312284062874956,84877
Ours-Full,3.0,0,0.3627359349217622,0.9333333333333333,0.004022731060582904,0.7795760767923263,0.30769230769230765,0.5521814375036421,0.26971432915069354,88686
Ours-Full,3.0,1,0.38142085833023076,0.875,0.0024700807263070886,0.8823986840477482,0.0,0.429257749951958,0.25828553195044573,91852
Ours-Full,3.0,2,0.37899703377198696,0.9666666666666667,0.003930869247925932,0.8804586897193593,0.23076923076923073,0.49655713551591213,0.24137135563904238,85733
Ours-Full,3.0,3,0.3741943917719979,0.8916666666666667,0.0029003401423385055,0.7991222077366016,0.07692307692307691,0.44206564059771464,0.23925998360271072,92196
Ours-Full,3.0,4,0.38548885994377113,0.9,0.0029904301158750423,0.9434932672093732,0.23076923076923073,0.3928885616403672,0.15701566894473903,83917
Ours-Full,3.0,5,0.37996264285676656,0.8916666666666667,0.0024824904449650916,0.8737075890451054,0.30769230769230765,0.4018529973421128,0.19765639031000742,87372
