version,eps,exper,nodes,edges,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel
original,1.0,22,2277,30864,0.06158256550825781,0.6818181818181818,0.006788881034273894,9.890370972030233,0.6363636363636362,0.4125060290766019,0.553394142073275
improved,1.0,22,2277,10852,0.2849266088045571,0.7272727272727273,0.008627952392244679,2.5069033178747526,0.0909090909090909,0.23756341882914495,0.26545600052805435
original,1.0,23,2277,30755,0.06053699214436597,0.6818181818181818,0.007063663205587436,8.879421376418726,0.6363636363636362,0.3601829838429132,0.5334530665602637
improved,1.0,23,2277,10818,0.3053767768560957,0.7272727272727273,0.0068544158869110194,2.451923443020801,0.2727272727272727,0.3932982891449489,0.16754407797650708
original,1.0,24,2277,30899,0.0648479483960951,0.5909090909090909,0.009906510403198954,10.018491104570789,0.6363636363636362,0.4192330567697865,0.5498380359726036
improved,1.0,24,2277,10350,0.295471380431402,0.6818181818181818,0.011797016906197498,2.8184194538474845,0.0909090909090909,0.31801587654224267,0.17742239531670123
original,1.0,25,2277,31186,0.0637354859958471,0.6363636363636364,0.001312765129656751,8.205798260710756,0.5454545454545454,0.2764412498920964,0.535590372354059
improved,1.0,25,2277,13678,0.29713483095202214,0.6818181818181818,0.00214531067989531,2.1966538134495854,0.0909090909090909,0.2082395158158938,0.38387323207117796
original,1.0,26,2277,30202,0.10912094851166984,0.7727272727272727,0.0015930050634659714,5.698624451909091,0.5454545454545454,0.10001300884784048,0.3984185409239686
improved,1.0,26,2277,16080,0.3241330707258251,0.6363636363636364,0.001780156584757734,2.0314990034612177,0.2727272727272727,0.3110955799296681,0.12975688948342248
original,1.0,27,2277,31067,0.052970860250942095,0.6363636363636364,0.010295095617384035,8.46000652270509,0.6363636363636362,0.46473615920930356,0.5650620668097978
improved,1.0,27,2277,10765,0.30010156263670135,0.5909090909090909,0.011053752456910853,2.3835148500551115,0.0909090909090909,0.19294905897491352,0.22738986531530248
original,1.0,28,2277,29917,0.08975219327500025,0.7272727272727273,0.0020827847149566536,8.324083498509935,0.6363636363636362,0.13971795234385131,0.4711682976902746
improved,1.0,28,2277,12527,0.3167585020872511,0.8636363636363636,0.0030229032885066166,2.54533137879106,0.3636363636363636,0.4695892198955529,0.22398847809251687
original,1.0,29,2277,30386,0.0966994455935608,0.7272727272727273,0.0031349097923516977,7.9649470822891,0.6363636363636362,0.1549404560753195,0.4487173360415542
improved,1.0,29,2277,13961,0.31570785638047255,0.7272727272727273,0.0038225209399154066,1.9419369400147435,0.0909090909090909,0.38561808751036014,0.17441178109510588
original,1.0,30,2277,30732,0.11413499707677312,0.7272727272727273,0.0013720063152897963,4.370599798488767,0.5454545454545454,0.12951853834826801,0.4333175652211401
improved,1.0,30,2277,16519,0.30806631800456263,0.6818181818181818,0.0018350104459466424,1.7569425524343605,0.3636363636363636,0.27327619291791583,0.2255915654050687
original,1.0,31,2277,30315,0.10032012774631192,0.6818181818181818,0.002260292230481953,4.363667299081518,0.5454545454545454,0.10081830745976765,0.4089344498636668
improved,1.0,31,2277,16273,0.32251525539546877,0.7272727272727273,0.0023946166960347377,1.5918243087395991,0.2727272727272727,0.27010559483709295,0.1962552642636586
original,1.0,32,2277,30645,0.07010118920464105,0.4090909090909091,0.0071915619436738135,9.601436866203795,0.6363636363636362,0.3030879228622996,0.47772442607362664
improved,1.0,32,2277,12542,0.30313111313990143,0.5909090909090909,0.007209657209912732,2.185915265651673,0.2727272727272727,0.3625571356627073,0.0935143617215862
original,1.0,33,2277,30728,0.0591490589861463,0.7272727272727273,0.008810111372721443,7.567641862021974,0.6363636363636362,0.4635361047357179,0.568835613468434
improved,1.0,33,2277,11377,0.2983939904373775,0.7727272727272727,0.009592975926192694,2.786775202729176,0.0,0.09029890484023105,0.33201467731747236
original,1.0,34,2277,29975,0.12510530142321724,0.8181818181818182,0.002051507807737697,4.256533448867808,0.5454545454545454,0.004445763564322587,0.3815393026530814
improved,1.0,34,2277,15532,0.33025023834810324,0.8181818181818182,0.0017455691412932193,1.8789266366236113,0.0909090909090909,0.4517580678941862,0.13362089639801988
original,1.0,35,2277,30926,0.08232935806151905,0.5909090909090909,0.0060986337397089755,7.333647462095961,0.5454545454545454,0.4433844511705156,0.5297767566124328
improved,1.0,35,2277,12378,0.3000669791652883,0.6363636363636364,0.005930311477894982,2.8873128296326183,0.0909090909090909,0.09083179699481567,0.34009129062794996
