method,eps,exper,nmi,evc_overlap,evc_MAE,deg_kl,diam_rel,cc_rel,mod_rel,mat2_edges
Ours-Full,1.5,3,0.3824495639899834,0.6011904761904762,0.006316091683006766,1.503826008849259,0.46153846153846145,0.8979533775453331,0.09658164771353435,31544
Ours-Full,1.5,4,0.3817920267219036,0.4017857142857143,0.009655562057354829,1.6418002884127378,0.3846153846153846,0.7136240866310425,0.3486964868046845,26999
Ours-Full,1.5,5,0.37631271008723927,0.27380952380952384,0.016108672846114995,1.9127606866427895,0.46153846153846145,0.7109441492820909,0.5276191847522619,21461
Ours-Full,1.5,6,0.37993568322924637,0.7113095238095238,0.0038289212682212194,1.364942187839877,0.5384615384615384,0.5959231976036664,0.16639075256844083,41487
Ours-Full,1.5,7,0.38270109389687346,0.6011904761904762,0.006871595310589388,1.537281043494496,0.30769230769230765,0.9527528243954781,0.12126807595457893,31020
Ours-Full,1.5,8,0.38279834672313784,0.5952380952380952,0.006308553750949186,1.44575141962401,0.23076923076923073,0.799767448261042,0.10680177897522941,34942
Ours-Full,1.5,9,0.38011429458357615,0.35714285714285715,0.010879395635585997,1.6297452361201248,0.3846153846153846,0.7272468300609521,0.36132615847008404,28609
Ours-Full,2.0,0,0.38292455737737324,0.7023809523809523,0.00316045425095499,1.3385143789059708,0.23076923076923073,0.5623275050635428,0.22388534595731194,46153
Ours-Full,2.0,1,0.380926581544934,0.39880952380952384,0.010023806034639765,1.482557825999839,0.3846153846153846,0.8301702459543866,0.3012972999889513,30733
Ours-Full,2.0,2,0.3815500123675628,0.7797619047619048,0.0021791316588393762,1.3171041024433316,0.23076923076923073,0.45569277014006687,0.4082242607114819,53677
Ours-Full,2.0,3,0.38708144321196375,0.7916666666666666,0.003475670000284255,1.3910844528074577,0.5384615384615384,0.6556323295351804,0.34945198978017916,47139
Ours-Full,2.0,4,0.38184671118923813,0.6964285714285714,0.0035616105711829696,1.396048484804818,0.3846153846153846,0.6042219634808662,0.1703929032568512,39456
Ours-Full,2.0,5,0.38330813408548897,0.7202380952380952,0.0037174005624732265,1.4056436039693814,0.46153846153846145,0.6752918551280771,0.19093236167014038,40883
